EALoadLoop.thisRepN,EALoadLoop.thisTrialN,EALoadLoop.thisN,EALoadLoop.thisIndex,EncLoadLoop.thisRepN,EncLoadLoop.thisTrialN,EncLoadLoop.thisN,EncLoadLoop.thisIndex,IALoadLoop.thisRepN,IALoadLoop.thisTrialN,IALoadLoop.thisN,IALoadLoop.thisIndex,RetLoadLoop.thisRepN,RetLoadLoop.thisTrialN,RetLoadLoop.thisN,RetLoadLoop.thisIndex,EAPractice2Trials.thisRepN,EAPractice2Trials.thisTrialN,EAPractice2Trials.thisN,EAPractice2Trials.thisIndex,IAPractice2Trials.thisRepN,IAPractice2Trials.thisTrialN,IAPractice2Trials.thisN,IAPractice2Trials.thisIndex,EncPractice2Trials.thisRepN,EncPractice2Trials.thisTrialN,EncPractice2Trials.thisN,EncPractice2Trials.thisIndex,RetPractice2Trials.thisRepN,RetPractice2Trials.thisTrialN,RetPractice2Trials.thisN,RetPractice2Trials.thisIndex,Blocks40.thisRepN,Blocks40.thisTrialN,Blocks40.thisN,Blocks40.thisIndex,EATrialsBlocks40.thisRepN,EATrialsBlocks40.thisTrialN,EATrialsBlocks40.thisN,EATrialsBlocks40.thisIndex,EncTrialsBlocks40.thisRepN,EncTrialsBlocks40.thisTrialN,EncTrialsBlocks40.thisN,EncTrialsBlocks40.thisIndex,IATrialsBlocks40.thisRepN,IATrialsBlocks40.thisTrialN,IATrialsBlocks40.thisN,IATrialsBlocks40.thisIndex,RetTrialsBlocks40.thisRepN,RetTrialsBlocks40.thisTrialN,RetTrialsBlocks40.thisN,RetTrialsBlocks40.thisIndex,Blocks10.thisRepN,Blocks10.thisTrialN,Blocks10.thisN,Blocks10.thisIndex,EATrialsBlocks10.thisRepN,EATrialsBlocks10.thisTrialN,EATrialsBlocks10.thisN,EATrialsBlocks10.thisIndex,EncTrialsBlocks10.thisRepN,EncTrialsBlocks10.thisTrialN,EncTrialsBlocks10.thisN,EncTrialsBlocks10.thisIndex,IATrialsBlocks10.thisRepN,IATrialsBlocks10.thisTrialN,IATrialsBlocks10.thisN,IATrialsBlocks10.thisIndex,RetTrialsBlocks10.thisRepN,RetTrialsBlocks10.thisTrialN,RetTrialsBlocks10.thisN,RetTrialsBlocks10.thisIndex,welcomeText.started,welcomeKey.started,welcomeKey.keys,welcomeKey.rt,welcomeText2.started,welcomeKey2.started,welcomeKey2.keys,welcomeKey2.rt,EAPracticeText1.started,EAPracticeText2.started,EAPracticeRespText.started,EAPracticeKey.started,EAPracticeKey.keys,EAPracticeKey.rt,EAPractice2Text.started,EAPractice2Key.started,EAPractice2Key.keys,EAPractice2Key.rt,corr_key,stim_name,magnitude,stim_spec,num_big,EAPractice1Text1.started,EAPractice1Stim.started,EAPractice1Resp.started,EAPractice1Text2.started,EAPractice1Resp.keys,EAPractice1Resp.corr,EAPractice1Resp.rt,EAPostPractice1Text.started,EAPostPractice1Resp.started,EAPostPractice1Resp.keys,EAPostPractice1Resp.rt,FixCross.started,EATrialText1.started,EATrialStim.started,EATrialText2.started,EATrialResp.started,EATrialResp.keys,EATrialResp.corr,EATrialResp.rt,FixCross.stopped,EAPracticeEndText.started,EAPracticeEndKey.started,EAPracticeEndKey.keys,EAPracticeEndKey.rt,IAPracticeInstructions1Text1.started,IAPracticeInstructions1Text2.started,IAPracticeInstructions1RespText.started,IAPracticeInstructions1Resp.started,IAPracticeInstructions1Resp.keys,IAPracticeInstructions1Resp.rt,IAPracticeInstructions2Text.started,IAPracticeInstructions2Resp.started,IAPracticeInstructions2Resp.keys,IAPracticeInstructions2Resp.rt,has_neg,IAPractice1Stim.started,IAPractice1Resp.started,IAPractice1Text1.started,IAPractice1Resp.keys,IAPractice1Resp.corr,IAPractice1Resp.rt,IAPractice1Feedback.started,IAPostPractice1Resp.started,IAPostPractice1Resp.keys,IAPostPractice1Resp.rt,IATrialStim.started,IATrialRespText.started,IATrialResp.started,IATrialRespText.stopped,IATrialResp.stopped,IATrialResp.keys,IATrialResp.corr,IATrialResp.rt,IAPracticeEndText.started,IAPracticeEndResp.started,IAPracticeEndResp.keys,IAPracticeEndResp.rt,EncPracticeInstructionsText1.started,EncPracticeInstructionsText2.started,EncPracticeInstructionsRespText.started,EncPracticeInstructionsResp.started,EncPracticeInstructionsResp.keys,EncPracticeInstructionsResp.rt,EncPracticeInstructions2Text.started,EncPracticeInstructions2Resp.started,EncPracticeInstructions2Resp.keys,EncPracticeInstructions2Resp.rt,EncPractice1Stim.started,EncPractice1Resp.started,EncPractice1RespText.started,EncPractice1Resp.keys,EncPractice1Resp.corr,EncPractice1Resp.rt,EncPractice1Feedback.started,EncPractice1FeedbackResp.started,EncPractice1FeedbackResp.keys,EncPractice1FeedbackResp.rt,EncImage.started,EncTrialRespText.started,EncTrialResp.started,EncTrialRespText.stopped,EncTrialResp.stopped,EncTrialResp.keys,EncTrialResp.corr,EncTrialResp.rt,EncPracticeEndText.started,EncPracticeEndResp.started,EncPracticeEndResp.keys,EncPracticeEndResp.rt,RetPracticeInstructionsText1.started,RetPracticeInstructionsText2.started,RetPracticeInstructionsResp.started,RetPracticeInstructions1Berry.started,RetPracticeInstructions1Question.started,RetPracticeInstructions1Truck.started,RetPracticeInstructions1House.started,RetPracticeInstructionsNumGuide1.started,RetPracticeInstructionsNumGuide2.started,RetPracticeInstructionsNumGuide3.started,RetPracticeInstructionsNumGuide4.started,RetPracticeInstructionsResp.keys,RetPracticeInstructionsResp.rt,RetPracticeInstructions2Text.started,RetPracticeInstructions2Resp.started,RetPracticeInstructions2Resp.keys,RetPracticeInstructions2Resp.rt,enc_stimname,RetPractice1Stim.started,RetPractice1Resp.started,RetPractice1Berry.started,RetPractice1Question.started,RetPractice1Truck.started,RetPractice1House.started,RetPractice1Resp.keys,RetPractice1Resp.corr,RetPractice1Resp.rt,RetPostPractice1Text.started,RetPostPractice1Resp.started,RetPostPractice1Resp.keys,RetPostPractice1Resp.rt,RetTrialStim.started,RetTrialResp.started,RetTrialQuestion.started,RetTrialBerry.started,RetTrialTruck.started,RetTrialHouse.started,RetTrialResp.stopped,RetTrialQuestion.stopped,RetTrialBerry.stopped,RetTrialTruck.stopped,RetTrialHouse.stopped,RetTrialResp.keys,RetTrialResp.corr,RetTrialResp.rt,RetPracticeEndText.started,RetPracticeEndResp.started,RetPracticeEndResp.keys,RetPracticeEndResp.rt,EATaskInstructionsText1.started,EATaskInstructionsText2.started,EATaskInstructionsText1.stopped,EATaskInstructionsText2.stopped,EATrialText2.stopped,EATrialResp.stopped,EncTaskInstructionsText1.started,EncTaskInstructionsText2.started,EncTaskInstructionsText1.stopped,EncTaskInstructionsText2.stopped,IATaskInstructionsText1.started,IATaskInstructionsText2.started,RetTaskInstructionsText1.started,RetTaskInstructionsText2.started,RetTaskInstructionsText1.stopped,RetTaskInstructionsText2.stopped,Block1EndText.started,Block1EndText.stopped,Block2BreakText.started,Block2BreakKey.started,Block2BreakKey.keys,Block2BreakKey.rt,Block2EndText.started,Block2EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Encod_Stim.055.jpeg,,vehicle,,,,,,,,,,,,,4286.089605213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4286.641175195001,4288.075257878,4288.075257878,4289.575322863001,4289.575322863001,2,1,0.8332592440010558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Encod_Stim.091.jpeg,,building,,,,,,,,,,,,,4289.593039749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4290.144214831001,4291.578798453001,4291.578798453001,4293.080929969,4293.080929969,2,1,0.952156794000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Encod_Stim.128.jpeg,,fruit,,,,,,,,,,,,,4293.097426505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4293.648455882,4295.082240236,4295.082240236,4296.583898733,4296.583898733,4,1,0.8496234730000651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Encod_Stim.005.jpeg,,fruit,,,,,,,,,,,,,4296.601092951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4297.1356298559995,4298.570149935999,4298.570149935999,4300.071950634,4300.071950634,2,1,0.633353807000276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Encod_Stim.089.jpeg,,building,,,,,,,,,,,,,4300.088503481001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4300.672648097,4302.073156096,4302.073156096,4303.57525391,4303.57525391,2,1,0.25769894499990187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Encod_Stim.086.jpeg,,building,,,,,,,,,,,,,4303.592209859001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4304.143660234001,4305.577883751,4305.577883751,4307.079327914999,4307.079327914999,2,1,0.5367022670006918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Encod_Stim.038.jpeg,,vehicle,,,,,,,,,,,,,4307.096010856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4307.631004666001,4309.081754874001,4309.081754874001,4310.582899534001,4310.582899534001,2,1,0.7450266899986673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Encod_Stim.209.jpeg,,fruit,,,,,,,,,,,,,4310.599738268999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4311.132949767,4312.585678046999,4312.585678046999,,,3,1,0.17746953400182974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Encod_Stim.083.jpeg,,building,,,,,,,,,,,,,4314.087157395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4314.638084735,4316.072818554,4316.072818554,4317.574466585001,4317.574466585001,2,1,1.2981326630006151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,3,InternTask.214.jpeg,0,subadd,,,,,,,,,,,,,4332.590678232001,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,4333.124999547,4334.576386897,4334.576386897,,,3,1,1.0910108170000967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4317.590250623,4317.590250623,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3,InternTask.055.jpeg,0,addadd,,,,,,,,,,,,,4335.694406579,,,,,,,,4336.2275884969995,,,,,,,,,,,,,,,0,,,,,,,,,,,4336.2275884969995,4337.678812847999,4337.678812847999,,,3,1,0.4609017369994035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.091.jpeg,3,addsub,,,,,,,,,,,,,4338.16343793,,,,,,,,4338.698035982,,,,,,,,,,,,,,,1,,,,,,,,,,,4338.698035982,4340.149391107,4340.149391107,,,2,1,0.3814714129994172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,3,InternTask.128.jpeg,0,addsub,,,,,,,,,,,,,4340.548970154,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,4341.084119771001,4342.5352914469995,4342.5352914469995,,,3,1,0.7334282980000353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.005.jpeg,4,addadd,,,,,,,,,,,,,4343.285937863001,,,,,,,,4343.820168849,,,,,,,,,,,,,,,0,,,,,,,,,,,4343.820168849,4345.271726765,4345.271726765,,,2,1,0.3162750120000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.089.jpeg,11,addsub,,,,,,,,,,,,,4345.605347545,,,,,,,,4346.173378086,,,,,,,,,,,,,,,0,,,,,,,,,,,4346.173378086,4347.59046624,4347.59046624,,,2,1,0.23687749299915595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.086.jpeg,15,addsub,,,,,,,,,,,,,4347.857720067,,,,,,,,4348.390828319,,,,,,,,,,,,,,,1,,,,,,,,,,,4348.390828319,4349.841913117,4349.841913117,,,2,1,0.1846154069999102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,4,InternTask.038.jpeg,6,addadd,,,,,,,,,,,,,4350.058902796,,,,,,,,4350.594275292001,,,,,,,,,,,,,,,0,,,,,,,,,,,4350.594275292001,4352.045734168,4352.045734168,,,4,1,0.12491060000047582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,3,InternTask.209.jpeg,0,subadd,,,,,,,,,,,,,4352.195504249,,,,,,,,4352.730058747001,,,,,,,,,,,,,,,0,,,,,,,,,,,4352.730058747001,4354.181642197999,4354.181642197999,,,3,1,0.30934116300068126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.083.jpeg,9,addsub,,,,,,,,,,,,,4354.514417788,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,4355.04881291,4356.500656625,4356.500656625,,,2,1,0.25426814000002196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,4,1_83.jpg,,building,,,,,,,,,,,,,4371.783969764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.083.jpeg,,,,,,,,,,,,,,4372.300424163,4373.769619318001,4373.769619318001,4373.769619318001,4373.769619318001,4373.769619318001,,,,,,4,1,0.4570567300006587,,,,,,,,,,,,,,,,,4356.783862229001,4356.783862229001,4371.783969764,4371.783969764,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,2,1_128.jpg,,fruit,,,,,,,,,,,,,4374.253733545001,,,,,,,,4374.769454747001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.128.jpeg,,,,,,,,,,,,,,4374.769454747001,4376.239162855,4376.239162855,4376.239162855,4376.239162855,4376.239162855,,,,,,2,1,0.3556710880011451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,3,1_55.jpg,,vehicle,,,,,,,,,,,,,4376.6227227320005,,,,,,,,4377.1387897390005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.055.jpeg,,,,,,,,,,,,,,4377.1387897390005,4378.608177428,4378.608177428,4378.608177428,4378.608177428,4378.608177428,,,,,,3,1,0.6585622129996409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,2,1_214.jpg,,fruit,,,,,,,,,,,,,4379.291836586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.214.jpeg,,,,,,,,,,,,,,4379.808358990001,4381.2780596620005,4381.2780596620005,4381.2780596620005,4381.2780596620005,4381.2780596620005,,,,,,2,1,0.5729556930009494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,2,1_209.jpg,,fruit,,,,,,,,,,,,,4381.878325099001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.209.jpeg,,,,,,,,,,,,,,4382.394732287,4383.864240788001,4383.864240788001,4383.864240788001,4383.864240788001,4383.864240788001,,,,,,2,1,0.2593951150001885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,2,1_5.jpg,,fruit,,,,,,,,,,,,,4384.146538316,,,,,,,,4384.663781836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.005.jpeg,,,,,,,,,,,,,,4384.663781836,4386.13326118,4386.13326118,4386.13326118,4386.13326118,4386.13326118,,,,,,3,0,0.23038285200073005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,4,1_91.jpg,,building,,,,,,,,,,,,,4386.383555964,,,,,,,,4386.8995455449995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.091.jpeg,,,,,,,,,,,,,,4386.8995455449995,4388.369173006001,4388.369173006001,4388.369173006001,4388.369173006001,4388.369173006001,,,,,,4,1,0.23522967300141318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,4,1_86.jpg,,building,,,,,,,,,,,,,4388.635984498001,,,,,,,,4389.152077670001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.086.jpeg,,,,,,,,,,,,,,4389.152077670001,4390.621527612001,4390.621527612001,4390.621527612001,4390.621527612001,4390.621527612001,,,,,,4,1,0.22963124299985793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P7,001,2025-02-21_11h39.40.368,RetGoals_V1,2022.2.4,59.99463060075034,
